timestamp, memory[node1]:1, memory[node2]:1, memory[node3]:1, memory[node4]:1, memory[node5]:1
1442883863000,1633.071104,1613.479936,1207.6032,1204.436992,1554.935808
1442883924000,1613.697024,1574.518784,1470.369792,1175.166976,1514.082304
1442883985000,1599.864832,1544.278016,1617.444864,1136.324608,1482.092544
1442884046000,1594.1632,1532.809216,1614.143488,1128.787968,1473.4336
1442884107000,1601.499136,1528.086528,1614.508032,1137.594368,1468.665856
1442884168000,1601.835008,1520.672768,1613.287424,1126.7072,1465.454592
1442884229000,1603.203072,1515.675648,1615.376384,1127.768064,1469.657088
1442884291000,1601.80224,1516.408832,1612.828672,1126.03136,1470.025728
1442884351000,1604.358144,1512.927232,1612.906496,1134.592,1470.251008
1442884412000,1604.501504,1509.236736,1613.324288,1134.30528,1473.462272
1442884473000,1605.361664,1509.625856,1612.88192,1133.879296,1476.292608
1442884533000,1605.894144,1515.68384,1609.265152,1128.79616,1469.66528
1442884594000,1607.35232,1518.108672,1609.46176,1130.893312,1469.251584
1442884656000,1605.36576,1514.266624,1612.005376,1125.00736,1461.121024
1442884716000,1604.93568,1514.631168,1614.696448,1123.106816,1462.423552
1442884777000,1607.155712,1515.712512,1615.896576,1118.666752,1457.11104
1442884837000,1608.261632,1519.24736,1614.82752,1114.095616,1458.09408
1442884898000,1608.99072,1514.586112,1616.125952,1113.878528,1452.05248
1442884959000,1610.194944,1513.545728,1617.014784,1108.21376,1442.050048
1442885020000,1613.426688,1520.738304,1620.717568,1065.914368,1438.400512
1442885081000,1611.5712,1518.931968,1618.477056,1073.819648,1443.721216
1442885142000,1611.214848,1517.703168,1618.530304,1085.149184,1435.492352
1442885203000,1610.498048,1515.024384,1617.559552,1119.428608,1431.498752
1442885263000,1608.835072,1515.401216,1618.587648,1119.563776,1419.493376
1442885324000,1609.682944,1513.402368,1619.877888,1117.835264,1422.385152
1442885384000,1610.067968,1515.49952,1623.343104,1113.202688,1408.036864
1442885444000,1611.034624,1515.39712,1623.003136,1102.897152,1392.275456
1442885504000,1608.044544,1511.264256,1621.389312,1098.108928,1383.03488
1442885564000,1608.966144,1514.954752,1622.786048,1087.557632,1371.5456
1442885625000,1611.943936,1515.790336,1624.236032,1091.21536,1355.239424
1442885686000,1611.886592,1519.239168,1624.51456,1101.672448,1338.949632
1442885746000,1608.544256,1520.091136,1622.679552,1093.230592,1332.379648
1442885807000,1608.425472,1518.280704,1624.788992,1110.552576,1319.141376
1442885867000,1611.542528,1520.136192,1625.9072,1109.204992,1330.118656
1442885927000,1610.829824,1517.662208,1624.90368,1116.48768,1290.387456
1442885988000,1614.614528,1528.877056,1626.86976,1112.338432,1269.82144
1442886049000,1614.954496,1535.299584,1632.149504,1112.981504,1265.07008
1442886109000,1627.701248,1547.743232,1645.277184,1130.356736,1195.008
1442886169000,1628.520448,1551.044608,1650.593792,1128.095744,1186.050048
1442886229000,1637.31456,1557.05344,1655.99232,1129.365504,1183.399936
1442886289000,1642.344448,1558.75328,1659.437056,1130.528768,1170.956288
1442886349000,1644.691456,1565.622272,1667.915776,1133.236224,1156.345856
1442886409000,1645.338624,1569.460224,1670.270976,1133.195264,1150.820352
1442886469000,1666.62144,1563.045888,1662.58688,1126.014976,1140.96128
1442886530000,1667.428352,1567.449088,1662.73024,1132.560384,1130.92608
1442886590000,1668.03456,1568.866304,1660.383232,1132.908544,1122.680832
1442886650000,1669.177344,1573.195776,1662.283776,1134.743552,1111.281664
1442886711000,1675.198464,1574.924288,1670.537216,1140.350976,1068.949504
1442886771000,1677.541376,1580.261376,1666.162688,1143.058432,1039.826944
1442886831000,1681.014784,1581.170688,1668.56704,1150.0544,1030.004736
1442886892000,1685.659648,1588.224,1666.752512,1150.7712,1021.313024
1442886952000,1691.373568,1592.48384,1667.780608,1155.149824,1028.296704
1442887013000,1679.13472,1585.573888,1657.970688,1153.982464,1050.0096
1442887073000,1671.901184,1583.845376,1652.4288,1152.954368,1071.325184
1442887133000,1670.782976,1587.216384,1652.895744,1157.332992,1046.822912
1442887193000,1672.298496,1588.461568,1649.934336,1155.03104,1069.461504
1442887253000,1668.153344,1591.980032,1614.565376,1157.599232,1037.623296
1442887314000,1665.994752,1591.160832,1552.4864,1159.667712,1030.28736
1442887375000,1662.992384,1592.418304,1567.45728,1157.648384,1015.017472
1442887435000,1666.080768,1593.679872,1559.846912,1162.428416,1002.37312
1442887495000,1664.012288,1593.942016,1548.898304,1163.005952,992.714752
1442887555000,1658.396672,1596.747776,1546.764288,1176.670208,992.60416
1442887615000,1660.90752,1597.968384,1528.635392,1179.582464,993.599488
1442887675000,1669.8368,1602.084864,1505.173504,1180.622848,994.59072
1442887736000,1675.563008,1607.262208,1482.317824,1179.951104,993.288192
1442887797000,1682.432,1608.679424,1467.404288,1178.996736,999.755776
1442887857000,1684.35712,1606.02112,1450.897408,1178.284032,1000.255488
1442887917000,1685.716992,1611.763712,1436.880896,1180.430336,1000.81664
1442887978000,1681.383424,1616.15872,1424.433152,1179.38176,1004.343296
1442888038000,1684.217856,1626.84928,1423.347712,1182.45376,1006.538752
1442888098000,1685.62688,1627.930624,1421.197312,1181.376512,1007.570944
1442888158000,1678.37696,1627.09504,1421.221888,1195.802624,1001.472
1442888219000,1671.913472,1621.803008,1421.410304,1190.580224,1002.668032
1442888280000,1669.578752,1622.290432,1420.713984,1191.776256,1006.780416
1442888340000,1652.682752,1620.914176,1427.034112,1193.865216,1010.3808
1442888400000,1642.446848,1622.663168,1429.139456,1199.45216,1018.728448
1442888461000,1631.68256,1627.250688,1429.143552,1201.4592,1015.861248
1442888522000,1633.411072,1630.826496,1430.634496,1203.511296,1021.210624
1442888582000,1630.674944,1633.513472,1433.239552,1204.219904,1018.302464
1442888642000,1640.493056,1638.248448,1434.19392,1202.864128,1015.607296
1442888702000,1641.04192,1641.762816,1435.844608,1201.922048,1008.013312
1442888762000,1622.654976,1630.097408,1467.16672,1274.134528,991.096832
1442888823000,1569.062912,1579.020288,1428.606976,1542.107136,961.65888
1442888884000,1526.177792,1537.024,1409.642496,1686.69184,954.42944
1442888945000,1526.775808,1533.427712,1405.333504,1675.702272,965.28384
1442889006000,1525.030912,1533.120512,1404.25216,1664.483328,964.34176
1442889066000,1523.07712,1532.690432,1405.689856,1654.747136,963.9936
1442889126000,1522.552832,1532.39552,1404.489728,1655.1936,964.067328
1442889186000,1525.284864,1533.292544,1402.650624,1664.73728,965.656576
1442889246000,1532.416,1529.376768,1398.755328,1665.4336,960.352256
1442889306000,1532.178432,1523.245056,1396.310016,1673.494528,959.488
1442889367000,1531.47392,1529.274368,1398.607872,1674.0352,964.210688
1442889427000,1529.843712,1525.121024,1393.39776,1671.008256,963.510272
1442889488000,1530.953728,1526.726656,1397.301248,1669.44768,965.197824
1442889549000,1530.302464,1531.113472,1398.812672,1669.320704,965.03808
1442889609000,1529.008128,1529.245696,1393.8688,1669.586944,964.988928
1442889669000,1529.094144,1528.32,1391.935488,1667.178496,969.527296
1442889729000,1528.2176,1529.339904,1392.4352,1668.11648,968.450048
1442889790000,1528.090624,1530.59328,1392.041984,1663.868928,968.138752
1442889850000,1525.567488,1523.929088,1395.687424,1662.541824,969.179136
1442889910000,1525.80096,1521.487872,1397.108736,1650.688,968.998912
1442889971000,1523.113984,1517.912064,1398.296576,1643.057152,969.879552
1442890032000,1525.919744,1517.30176,1397.420032,1634.422784,970.973184
1442890093000,1521.319936,1516.17536,1395.89632,1629.872128,971.440128
1442890153000,1521.598464,1508.999168,1397.039104,1628.053504,969.228288
1442890213000,1519.284224,1500.442624,1397.112832,1630.007296,969.37984
1442890273000,1518.436352,1496.662016,1397.317632,1626.210304,968.810496
1442890333000,1522.651136,1492.373504,1395.830784,1626.759168,971.968512
1442890394000,1522.364416,1485.877248,1396.453376,1621.786624,973.807616
1442890455000,1527.484416,1489.514496,1398.403072,1609.551872,979.88608
1442890516000,1530.028032,1489.154048,1402.200064,1603.2768,977.498112
1442890576000,1527.083008,1491.689472,1400.487936,1601.245184,976.7936
1442890636000,1525.809152,1494.700032,1401.397248,1597.579264,978.558976
1442890696000,1526.689792,1493.880832,1402.871808,1595.383808,975.925248
1442890756000,1525.497856,1489.989632,1400.832,1577.435136,979.29216
1442890816000,1513.803776,1483.616256,1395.95776,1566.814208,975.417344
1442890876000,1515.167744,1481.711616,1395.212288,1559.601152,976.441344
1442890937000,1509.19168,1479.622656,1399.222272,1548.541952,980.987904
1442890997000,1510.064128,1478.787072,1398.816768,1549.586432,979.382272
1442891057000,1507.999744,1481.158656,1398.12864,1542.565888,981.495808
1442891118000,1510.46144,1483.968512,1398.124544,1537.175552,982.532096
1442891178000,1511.755776,1486.385152,1398.710272,1521.631232,982.593536
1442891238000,1511.747584,1485.08672,1398.259712,1506.398208,982.188032
1442891299000,1520.287744,1489.195008,1404.186624,1494.626304,986.816512
1442891359000,1521.758208,1490.792448,1405.722624,1470.312448,987.754496
1442891419000,1519.665152,1485.971456,1403.703296,1470.328832,983.064576
1442891479000,1522.884608,1481.760768,1406.394368,1472.868352,988.905472
1442891539000,1513.803776,1477.984256,1401.266176,1473.560576,1000.91904
1442891599000,1513.422848,1474.80576,1397.747712,1473.204224,1001.263104
1442891659000,1514.983424,1477.402624,1395.802112,1479.798784,994.963456
1442891720000,1516.879872,1474.461696,1393.946624,1476.521984,996.27008
1442891782000,1520.775168,1478.873088,1403.949056,1476.722688,999.497728
1442891841000,1515.945984,1472.782336,1402.281984,1475.813376,1002.192896
1442891901000,1514.04544,1475.817472,1398.132736,1475.223552,1005.809664
1442891961000,1519.030272,1478.4512,1399.861248,1471.287296,1009.025024
1442892021000,1523.22048,1480.044544,1401.806848,1466.24512,1009.332224
1442892082000,1524.649984,1480.736768,1401.696256,1457.573888,1004.290048
1442892143000,1512.267776,1474.400256,1399.025664,1423.773696,1006.862336
1442892203000,1510.21568,1485.049856,1402.638336,1410.482176,1004.654592
1442892263000,1508.544512,1484.402688,1406.357504,1408.176128,999.141376
1442892323000,1512.599552,1490.06336,1409.814528,1424.846848,1003.278336
1442892383000,1507.938304,1489.272832,1409.417216,1419.096064,1000.312832
1442892443000,1508.737024,1487.183872,1407.246336,1417.404416,999.837696
1442892503000,1504.247808,1487.491072,1408.937984,1409.818624,1001.96352
1442892564000,1503.752192,1493.95456,1410.076672,1406.62784,1001.664512
1442892624000,1506.480128,1488.330752,1410.322432,1406.468096,1002.033152
1442892684000,1502.646272,1496.776704,1413.062656,1405.58336,1000.239104
1442892744000,1493.368832,1495.371776,1410.179072,1397.551104,1008.848896
1442892804000,1492.885504,1498.267648,1416.224768,1397.624832,1012.043776
1442892864000,1490.284544,1494.003712,1415.000064,1392.369664,1013.51424
1442892925000,1488.441344,1494.708224,1415.340032,1388.392448,1013.301248
1442892986000,1489.575936,1500.053504,1419.32544,1391.173632,1013.088256
1442893047000,1485.123584,1500.950528,1419.894784,1391.177728,1014.894592
1442893107000,1486.659584,1498.763264,1421.021184,1388.343296,1012.117504
1442893167000,1482.661888,1497.6,1419.38688,1388.658688,1011.46624
1442893227000,1485.201408,1496.715264,1422.09024,1385.34912,1008.49664
1442893287000,1480.159232,1499.774976,1424.846848,1384.73472,1009.426432
1442893348000,1466.310656,1497.993216,1424.801792,1382.719488,1018.331136
1442893409000,1467.41248,1496.154112,1422.225408,1381.45792,1018.486784
1442893469000,1459.838976,1493.712896,1425.965056,1382.78912,1021.366272
1442893529000,1460.736,1495.3472,1424.183296,1385.39008,1018.30656
1442893589000,1459.986432,1482.211328,1429.15584,1390.30528,1025.4336
1442893649000,1461.628928,1464.430592,1421.320192,1395.77344,1022.214144
1442893709000,1468.510208,1443.684352,1424.523264,1393.201152,1025.253376
1442893770000,1471.864832,1433.27232,1427.316736,1397.825536,1036.20608
1442893830000,1470.418944,1441.329152,1423.802368,1394.229248,1036.111872
1442893890000,1464.950784,1440.694272,1426.296832,1396.031488,1044.672512
1442893950000,1464.643584,1427.955712,1428.627456,1395.17952,1045.204992
1442894010000,1463.45984,1427.02592,1431.588864,1397.563392,1048.387584
1442894070000,1461.702656,1419.563008,1446.162432,1394.05312,1035.6736
1442894130000,1452.58496,1413.410816,1435.242496,1412.059136,1035.452416
1442894191000,1451.708416,1408.557056,1442.230272,1402.208256,1047.937024
1442894252000,1443.176448,1395.11808,1448.394752,1407.205376,1046.581248
1442894312000,1436.069888,1390.22336,1451.773952,1409.14688,1050.980352
1442894372000,1433.542656,1388.781568,1452.036096,1408.397312,1056.202752
1442894432000,1429.573632,1386.74176,1453.862912,1413.091328,1053.626368
1442894492000,1432.7808,1380.786176,1456.308224,1412.722688,1059.221504
1442894552000,1431.875584,1372.483584,1452.036096,1411.764224,1060.122624
1442894613000,1430.4256,1367.875584,1452.916736,1410.666496,1061.773312
1442894673000,1428.140032,1351.294976,1450.553344,1411.137536,1060.073472
1442894733000,1429.082112,1350.365184,1455.316992,1416.699904,1062.551552
1442894793000,1425.924096,1343.787008,1455.7184,1431.154688,1058.955264
1442894854000,1428.271104,1332.891648,1453.109248,1430.245376,1055.813632
1442894913000,1428.348928,1333.153792,1452.417024,1432.039424,1070.96064
1442894974000,1418.285056,1337.597952,1449.316352,1436.188672,1056.321536
1442895035000,1416.425472,1324.105728,1451.651072,1437.569024,1055.86688
1442895095000,1412.808704,1318.11328,1450.545152,1434.324992,1055.993856
1442895155000,1412.050944,1313.828864,1448.738816,1436.348416,1062.916096
1442895216000,1417.170944,1292.464128,1453.780992,1438.654464,1067.122688
1442895276000,1419.419648,1289.375744,1459.05664,1440.800768,1070.116864
1442895336000,1414.57408,1282.674688,1455.980544,1446.916096,1066.962944
