timestamp, cpu[node1]:1, cpu[node2]:1, cpu[node3]:1, cpu[node4]:1, cpu[node5]:1
1442578808000,10.9842949,5.764729,4.9971526,5.5422849,5.4048994
1442578868000,13.0662773,4.6614442,4.1545843,4.6787804,5.2911787
1442578928000,13.2156262,4.685411,5.6230571,5.0479938,5.5581108
1442578988000,12.1967111,3.4280195,3.2451718,5.1383101,4.9565338
1442579048000,11.9921869,4.7382937,3.9229391,4.376792,4.5500464
1442579108000,11.5778305,4.1973974,4.765482,4.2960199,3.7243013
1442579168000,12.5517185,5.0026087,4.6210603,3.8427496,4.1741084
1442579228000,10.6676617,4.8378734,3.0693278,3.2642642,3.9193063
1442579288000,12.6990095,5.3443122,4.0025789,4.7469163,4.5506766
1442579348000,12.2191207,3.0461425,5.32896,4.5556694,4.745643
1442579408000,12.0486633,5.4223822,4.0328446,4.1266727,4.2517608
1442579468000,10.6756413,4.8848686,4.0169285,3.6662665,3.2619367
1442579528000,13.0714371,5.7688431,5.6156233,4.9695666,4.021703
1442579588000,12.771401,4.7355796,4.7464906,4.6062984,5.4051006
1442579648000,10.3835115,3.8731854,3.2826601,3.7990623,3.5728667
1442579708000,11.4066868,5.1351737,4.01962,3.9991016,4.3403836
1442579769000,11.1781037,3.8885142,4.130374,3.6442934,3.9345544
1442579830000,11.7068059,4.9162388,4.8121912,4.2333591,4.120392
1442579890000,11.1932727,4.1183492,4.075243,3.7448068,3.6166383
1442579950000,11.8174851,4.0931069,3.8391188,4.2937177,3.9075595
1442580010000,11.4707211,4.8111731,3.6907155,4.4882397,4.0923224
1442580070000,9.9584934,3.2925956,3.2534443,3.760115,3.7931646
1442580131000,8.8509731,2.9628679,3.0375736,3.409485,3.5287333
1442580192000,11.3719375,4.0301935,3.3990439,4.5087883,4.7011802
1442580252000,11.3287442,4.1305988,4.6069124,4.5191701,3.5527191
1442580313000,10.4967346,4.182141,2.8904423,3.8184156,3.7587889
1442580373000,11.1957576,4.1111409,2.8250972,3.6277756,5.0803031
1442580433000,12.5743438,5.4308029,4.9126047,5.0879764,4.759976
1442580493000,11.1426688,3.9705239,4.6784295,4.1197724,3.944392
1442580553000,10.4773589,4.0290835,4.0428627,3.7798418,4.1714448
1442580613000,11.4889282,3.3036162,4.6875641,4.9062923,4.5229033
1442580673000,10.8162231,4.5064362,4.1815784,4.2466864,5.1850362
1442580734000,4.0670024,1.6742873,1.4156114,1.3185689,1.2862133
1442580794000,9.9783248,2.8223122,3.9156996,4.1796442,4.4477184
1442580854000,10.4013442,3.5755953,4.2055596,3.7537016,4.4024184
1442580914000,8.6501424,3.4431681,2.3859968,3.5127487,3.0270027
1442580974000,12.1227122,5.1070658,4.3710772,4.4737405,4.521729
1442581034000,11.1425103,4.2026202,4.1201498,4.5127241,4.0570153
1442581094000,9.694569,3.5072443,3.6176892,3.6740385,3.38118
1442581154000,10.6615412,3.7554526,2.8853136,4.0798732,3.8698593
1442581214000,9.5447443,3.1733561,3.272595,4.1967097,4.0320095
1442581274000,12.7816723,3.8976688,4.7298043,4.4177778,4.9054035
1442581334000,10.0428392,3.5449561,4.4379709,2.6443849,3.6521332
1442581394000,1.9393317,0.4620929,0.7033927,0.6762724,40.9902456
1442581454000,9.6365999,3.7258012,3.383029,3.4274648,3.2767054
1442581515000,10.2499406,4.0741564,3.0611232,4.082142,3.9575109
1442581576000,9.4033296,3.4685163,3.3294629,3.2564595,3.4343933
1442581636000,9.2417135,3.3968049,2.9674793,3.4553296,3.108715
1442581696000,10.6949428,4.319293,4.732513,4.0117993,3.7289795
1442581756000,10.9539354,3.9911794,2.7550666,4.3442737,3.0139075
1442581816000,10.7449956,4.1790826,3.4076257,4.0996036,3.2700926
1442581877000,10.152421,2.8238172,3.5845983,3.4394667,4.0266671
1442581938000,12.0834949,4.0404725,4.1166471,4.2345199,5.0920679
1442581998000,13.2324948,4.8492901,4.8166759,4.6191882,4.9549177
1442582058000,13.2501152,5.3947035,3.9020773,4.0281039,4.9018112
1442582118000,11.8624817,4.8835162,3.5468659,4.2490731,3.8192404
1442582178000,12.2708948,5.2864252,3.4469865,4.1515497,4.5105082
1442582238000,13.7363388,5.1252991,3.5509154,5.6396129,5.6384312
1442582298000,11.3952532,4.389474,4.8505382,3.256411,4.3033533
1442582358000,12.3444123,4.327963,4.3577766,5.0804182,4.0123211
1442582418000,12.0942048,4.650623,5.4402517,4.774605,3.1934417
1442582478000,11.8702765,4.7386542,3.5352703,3.9471083,3.9562449
1442582538000,15.716352,2.8998533,2.4937713,2.8543497,3.0255523
1442582599000,10.0969017,2.8010003,2.9796909,4.3372164,4.4619042
1442582659000,9.7869091,3.687074,3.8164849,2.772601,3.158047
1442582720000,52.1111198,1.1042106,0.6075131,0.9897192,0.8658138
1442582780000,9.9738668,3.567944,3.6367659,3.6064631,3.8184592
1442582840000,10.5287492,4.1286801,3.9206177,3.6667023,3.4340051
1442582900000,10.1346332,4.1028903,3.9047537,3.535171,3.8390903
1442582960000,7.0999791,2.3880985,19.3932707,2.813671,2.6141219
1442583020000,8.4089007,2.4608467,3.3131228,3.5563373,2.8255811
1442583080000,11.2465804,4.3516067,3.6734166,4.0741837,3.3634814
1442583140000,10.0755897,3.7870674,3.7262697,3.2215564,3.3451963
1442583200000,11.7839687,4.8354795,4.2192085,4.3495085,5.184698
1442583260000,11.2074372,3.7773333,3.948105,4.3287815,3.8892417
1442583320000,9.5308123,3.4528143,3.7108834,3.7276501,3.7917391
1442583381000,9.1845577,3.9513625,2.5726043,3.5706274,3.3059236
1442583442000,12.4902505,4.028051,5.0087092,4.6552251,4.6626522
1442583502000,11.4242897,4.1327738,4.7684879,3.8707974,4.0584408
1442583562000,12.9277726,4.710976,4.310061,5.4600073,4.3231367
1442583622000,12.4453685,5.1821555,4.0882325,4.4236343,4.3589296
1442583682000,13.0276562,4.4303159,5.136362,5.2749579,5.0688386
1442583743000,11.5953405,4.0719515,3.4182086,4.5802667,4.4723977
1442583804000,9.8221892,2.4106832,3.9645352,3.3862267,3.7249664
1442583864000,12.8201028,4.3474199,4.5552836,4.9371705,4.8878723
1442583924000,11.8381173,3.2167902,4.4996628,4.2692485,4.4902369
1442583984000,11.226898,4.0816621,3.7994588,3.9359988,4.0216035
1442584044000,11.8922328,4.0846854,3.8510088,4.1775548,4.3531766
1442584104000,11.7230293,4.0772665,4.6281276,4.4336541,4.7134205
1442584164000,12.0682265,4.0882876,3.5614933,4.6312506,4.5872486
1442584224000,11.9614021,4.065929,3.6621993,4.7554037,4.8721909
1442584284000,14.0892308,5.2757048,4.1774099,5.5561175,5.5061072
1442584344000,12.1519332,4.2717036,4.1434276,4.457336,4.321025
1442584404000,10.9640362,3.171659,4.2851034,4.2920962,4.3741695
1442584464000,3.8309707,1.5684329,18.2248211,1.2078685,1.1762398
1442584524000,10.1783507,3.9793825,3.3401664,4.201278,3.2433745
1442584584000,9.7628139,3.5072362,2.8309342,4.0003429,3.2017232
1442584644000,11.7215525,4.1685084,4.6982363,5.0198939,4.2466328
1442584704000,13.4296309,4.5348439,5.1088496,5.2552157,5.5211917
1442584764000,9.7052743,4.8543211,13.701857,3.5139852,3.1209582
1442584824000,11.7712886,3.6104788,4.4875921,4.0149516,4.1532376
1442584884000,11.0872486,4.6706317,3.5473543,4.2824303,3.7181413
1442584945000,11.0391907,4.4096701,3.2787633,4.2535353,4.196122
1442585005000,8.092016,2.655011,3.3839247,3.1086875,2.2882264
1442585065000,10.2787168,3.8564986,3.5098915,3.1273464,3.2279929
1442585125000,13.1580701,4.3227512,4.2937139,4.815138,4.5240059
1442585185000,12.7619643,4.7206075,4.6699971,4.1994239,4.2532012
1442585245000,10.4223223,4.2791562,3.0978383,2.98596,4.0800596
1442585305000,7.5907705,3.0196493,2.8844346,2.2726866,3.4583977
1442585366000,8.647439,3.4395348,3.058823,2.9942378,3.1109428
1442585427000,10.6906839,4.5398322,4.171163,3.6321853,4.1544665
1442585487000,8.7154746,3.3991696,2.3057,3.6037763,3.4636485
1442585547000,11.3391916,3.6615815,3.388664,4.614494,4.4446671
1442585607000,7.5578587,3.0299156,2.5519427,2.4271046,2.0301844
1442585667000,9.965134,3.370106,3.132067,3.7045342,3.4039759
1442585728000,11.6465692,4.1224712,4.429244,4.9120149,3.8216016
1442585789000,10.4672277,4.2455373,3.1871855,3.4115632,4.8353318
1442585849000,10.7492113,4.6519985,3.5462049,4.0377147,3.164845
1442585909000,11.2177499,3.7648261,3.5975381,4.8092441,3.5450914
1442585969000,9.457329,3.6754133,3.091956,3.3037197,3.5726712
1442586029000,10.7212621,3.794422,4.606594,3.5096356,3.9330218
1442586089000,12.0274308,6.025434,4.3464181,4.0358215,4.4173081
1442586150000,11.5239952,4.1170616,3.9430646,3.8889169,3.2065839
1442586211000,11.0950108,3.5863364,3.9330331,3.9642388,3.8574628
1442586271000,8.3649588,2.921641,2.4290007,6.3876462,4.1806182
1442586331000,8.2256223,3.3336006,2.7152869,3.2844997,2.8571823
1442586391000,8.3397409,2.9312017,2.5457513,3.3692291,2.3719179
1442586451000,10.5297332,3.934768,5.1093533,3.3990244,3.4230958
1442586511000,10.7657991,2.6054971,2.5468862,3.9765973,3.5384203
1442586571000,9.4929254,3.6410871,2.7632046,5.940752,3.371676
1442586632000,11.6938946,3.9209733,4.4014213,4.2921302,4.6206474
1442586692000,12.6103036,3.7013423,3.4122046,4.6586947,4.6965235
1442586752000,12.3165324,4.6078292,4.5960009,4.4996697,4.465937
1442586812000,11.1914642,3.6907178,4.6672554,4.1706262,4.5675995
1442586872000,6.6226166,2.55097,2.1862588,1.6923357,2.3150428
1442586932000,11.4722563,4.7661938,3.4322365,4.8525505,4.3859387
1442586992000,10.0221892,4.0688096,3.7527532,3.7638289,3.2860505
1442587053000,11.4447332,4.1935479,4.6145618,4.1922251,4.2845689
1442587113000,5.9125192,1.7878852,2.4600602,2.050186,2.4297939
1442587174000,9.6325388,3.684817,3.1138962,3.5118573,3.8102481
1442587234000,9.518047,3.3619916,3.3690639,3.8827993,4.3533332
1442587294000,10.0401737,3.331341,3.9095511,3.502801,3.3862119
1442587354000,10.8041735,3.3330918,3.6744554,3.7766556,3.8758021
1442587414000,9.3110028,3.61019,3.2551524,3.7469003,4.1574353
1442587474000,15.6359563,1.6863749,1.4615855,2.4992253,2.963858
1442587534000,9.6796515,3.5629974,3.045884,3.4104822,3.5266747
1442587594000,10.6054746,4.5412927,2.9246363,4.4250296,4.387456
1442587654000,10.7729909,3.9411366,3.0331145,3.8269234,3.1944293
1442587714000,9.6820842,4.7012539,3.7845925,4.0389518,2.914449
1442587774000,11.1665797,4.3609914,4.9287029,3.3920201,4.2376135
1442587834000,11.1287984,3.7649137,3.8569259,4.414024,4.2750577
1442587895000,9.5131579,3.8251346,3.5838713,2.9558048,3.4045296
1442587955000,10.2856838,3.7358768,3.2515292,3.2861756,3.0256674
1442588016000,8.6257742,3.5585722,3.6958149,3.5033204,2.9923546
1442588076000,9.7906229,4.1602163,3.8399605,2.9651189,4.0225151
1442588136000,11.2084252,3.9166994,3.4760875,3.9615435,4.2018002
1442588196000,9.7824856,4.5160278,3.986389,3.1315138,3.0993197
1442588256000,11.5304113,3.9418243,4.0851931,4.4744862,3.6979341
1442588316000,10.1735322,2.9751572,3.4015324,3.4120619,4.2933469
1442588376000,9.4824598,3.4061565,3.3329544,3.0757237,3.5744445
1442588437000,10.9401139,3.6582133,4.1529362,3.8470026,3.8262185
1442588497000,4.8085686,5.6791149,1.4686304,1.6353777,2.1344044
1442588557000,4.4075071,1.3667009,1.4696299,2.1392002,1.6455226
1442588617000,9.8466813,4.5578516,3.057087,3.1257006,3.8823055
1442588677000,11.8471423,4.3026252,4.4302067,3.3984086,4.4465133
1442588737000,11.2462599,4.1319049,3.7469385,4.1023761,3.3154486
1442588798000,9.3562333,3.8357016,3.7337931,3.9282622,4.1410641
1442588858000,10.8013583,5.32188,3.803694,4.4953078,3.2228067
1442588918000,11.1665679,4.1628643,3.3274269,4.0894039,3.9512727
1442588978000,7.7085216,3.1414259,2.9482098,2.8789601,3.138036
1442589038000,10.4453498,3.359123,3.6681856,3.4410298,3.6813891
1442589098000,9.3077609,2.9921577,4.2555069,3.663159,3.2472637
1442589158000,9.3286715,4.0639405,3.6366866,3.0385818,2.8340996
1442589219000,11.3547136,3.6460793,2.5727748,4.0979825,3.8262399
1442589280000,11.0790277,3.8245204,3.5630029,4.11291,3.7823279
1442589340000,19.50623,3.8674518,3.5615426,4.0996908,3.3599439
1442589400000,11.4299634,3.7714268,4.6590897,3.7967604,4.4128679
1442589460000,10.2883764,4.5423239,2.6900331,4.4168926,3.8833811
1442589520000,12.121448,4.2097794,4.4675303,4.9959213,4.8223343
1442589581000,11.8648727,4.3330547,4.4224534,3.3724986,3.7533267
1442589642000,12.1893228,4.3624653,3.8908331,5.0939709,4.984111
1442589702000,11.8074974,5.2907786,3.2953693,4.2796328,3.9352296
1442589762000,10.4913154,3.4119575,4.1380788,4.2830612,3.9776696
1442589822000,13.1340738,5.4090645,3.949618,4.2419074,4.4629498
1442589882000,6.914162,3.2463046,2.2990948,2.4726673,2.8293314
1442589943000,10.3677765,3.3772353,3.3781806,4.3002892,4.1300385
1442590003000,9.2891997,3.2244257,2.5550764,3.496443,3.8898962
1442590064000,10.1397496,3.7810741,3.8177815,3.8438367,3.2910798
1442590124000,9.3966149,4.2313557,3.6952807,4.0363281,3.9043886
1442590184000,8.5278855,2.891982,3.6729878,2.8733854,3.630553
1442590244000,10.5814831,4.9010281,3.5719112,3.3471465,3.7421045
1442590304000,10.3552267,4.059117,3.736426,3.7274063,4.3422531
1442590364000,9.0583522,3.2204766,3.1519626,3.4510765,2.8483792
1442590425000,8.6729261,3.2022646,3.1105849,4.0594353,4.6105584
1442590486000,10.5033995,4.4621596,2.7801327,4.276638,4.2296507
1442590546000,10.1322049,3.7155814,4.1069138,4.3768874,3.6140032
1442590606000,11.314139,4.1866985,3.7611435,4.0313956,3.2928596
1442590666000,12.0569152,4.1317465,3.3539441,5.5119204,4.9412461
1442590726000,10.1212169,3.3889728,2.5390007,4.1314774,3.5028425
1442590786000,10.7386052,4.4143404,2.6609523,4.1740457,4.3896916
1442590847000,12.4510819,5.2276044,3.9197118,3.7120373,4.6454608
1442590907000,9.2678387,3.2239805,2.9555386,3.7950322,4.3370564
1442590967000,10.6502296,3.1576179,3.596164,3.9054788,3.7554915
1442591027000,10.8116799,4.3995967,3.7253757,3.8115285,4.6968857
1442591087000,10.1548244,3.413696,3.5293344,3.0324045,4.5802967
1442591147000,11.561023,4.0113511,3.6517112,3.6487972,4.3065513
1442591207000,11.2929274,3.9382703,4.4502511,4.017728,3.8539606
1442591268000,10.6659392,3.9724264,4.6061846,3.3946789,4.4105365
1442591328000,10.2221961,3.9876515,2.5546232,3.6988576,3.8633581
1442591388000,10.0196175,4.024101,3.0673677,3.3841139,3.1792406
1442591448000,12.6856931,4.070262,5.2805043,4.6232302,4.307703
1442591508000,11.2227134,4.1853888,3.9559292,3.8750898,4.790679
1442591568000,9.3725884,4.0866834,3.5098016,3.3892878,2.6137015
1442591628000,10.7485424,3.6759202,3.7927307,4.1776856,4.3529431
1442591689000,13.0287896,4.513047,5.0619992,4.0320557,4.7213511
1442591749000,8.0148041,1.9142591,3.1972075,3.9666585,10.9151052
1442591809000,11.2515117,3.629959,4.325939,4.0828846,3.9476236
1442591869000,9.9522344,3.4537959,4.309552,3.6716315,3.8060289
1442591929000,11.2720015,4.2127612,3.5394921,4.6318183,4.042733
1442591989000,11.2569282,4.2061311,3.0111647,5.16589,4.55186
1442592049000,10.8757086,4.3172204,4.6747548,4.0269588,8.4672873
1442592109000,10.4692105,3.7007283,4.3551584,3.8333554,3.7527604
1442592169000,11.81424,4.6367234,3.8259971,4.7195934,4.645605
1442592229000,10.1935425,3.0037725,4.1981063,3.7307126,4.046754
1442592289000,13.2822735,4.0097579,4.159223,4.7940986,6.376957
1442592349000,8.6411222,3.1002318,3.4951706,2.7120627,4.3151727
1442592409000,11.3804736,4.0417921,3.8727274,4.0159372,3.9012134
1442592470000,13.3027143,5.0860573,4.6697316,5.0151615,5.2149287
1442592530000,11.7674806,4.0607119,5.2698282,4.5189175,4.9214828
1442592590000,10.2009085,3.3594961,3.850489,4.3034421,4.7310491
1442592650000,10.5856656,3.8502538,3.7162674,3.8013798,8.5039447
1442592710000,10.8129672,3.620115,4.0945501,4.0690165,4.1398859
1442592770000,13.2384996,5.1059123,5.2640232,4.6337995,4.7917827
1442592831000,11.8467042,4.0877968,4.198179,3.4055878,4.9325799
1442592891000,11.6789907,4.7657639,4.3691416,4.405704,3.8662334
1442592951000,10.3782106,3.4730525,3.705122,4.1541483,4.5400502
1442593011000,10.6745823,3.3881649,4.5369996,3.8711899,3.1248761
1442593071000,10.5258458,3.9517752,3.7715727,3.183325,3.2601172
1442593131000,13.0068017,4.3971306,4.6984797,5.6219356,4.8057911
1442593191000,12.212491,4.6614025,4.3122066,5.1004579,4.3705276
1442593251000,20.6433889,2.7714249,2.7643982,3.0585365,2.9505409
1442593312000,10.6460815,4.4944113,3.6637519,3.5734444,3.8345248
1442593372000,12.1428522,4.0093585,4.313965,3.9675617,4.3945509
1442593432000,9.6273558,3.3154513,3.0699548,3.389843,3.7956675
1442593492000,11.507147,5.0994605,3.6364534,4.2492281,4.5532585
1442593552000,8.7684853,4.5372362,2.8570372,3.1779316,3.1574533
1442593612000,10.1960312,4.2223957,3.1554628,3.081917,4.3677831
1442593673000,10.4731363,3.9918481,4.632282,3.7477851,3.9817894
1442593734000,10.9865677,4.0219727,2.9218052,3.7927009,4.4791666
1442593794000,9.9919012,3.0956994,3.6398894,3.1557141,4.5513915
1442593854000,9.8622837,3.6165911,4.0737963,3.5810758,3.9507486
1442593914000,10.9702775,3.7537499,4.3464747,4.4685864,4.1704985
1442593974000,10.5845623,4.216377,3.4417387,3.9446714,3.3594398
1442594034000,10.244893,3.4062356,3.8943835,3.9374293,3.7669022
1442594094000,10.7354582,3.8276203,3.276253,4.3594152,5.1065147
1442594154000,0.8590256,0.2076517,0.3972175,0.1743954,0.2067694
1442594214000,9.025152,2.8687912,3.1075817,3.340369,3.3930186
1442594275000,11.6077793,4.0623779,4.1767508,4.6046692,4.6389425
1442594335000,10.4849006,3.6653975,2.8696581,4.5241371,3.6931382
1442594395000,3.4536694,1.0743265,22.5073925,1.4335548,1.6604247
1442594455000,10.6532818,4.5360686,4.1727458,3.2976915,4.2252553
1442594515000,10.0655193,3.7645292,3.9042097,4.1945594,3.7854532
1442594575000,11.5360228,4.7474193,3.9642861,4.5980507,4.6223017
1442594636000,8.1499788,3.3023744,2.3832771,2.9770968,3.0365711
1442594697000,10.6382258,3.5242586,3.6117224,3.5951597,3.495717
1442594757000,6.5040785,2.9159432,1.9839881,2.4790163,2.4262782
1442594817000,10.2641565,4.4427961,3.684526,3.9037767,4.2045384
1442594877000,9.6766049,4.3550787,3.8062406,3.7887166,3.5613996
1442594937000,10.2917355,4.3366326,3.1894988,3.5789963,4.0211663
1442594997000,9.4252044,4.0826302,2.3293752,2.9406966,2.7749266
1442595057000,8.8701915,3.633318,3.0828818,3.3374585,2.9531116
1442595117000,8.5772705,3.4404273,2.2311534,3.4161832,2.8576943
1442595177000,11.8989752,4.2768994,3.8049489,4.1632536,4.7847928
1442595237000,9.8261624,4.4715824,3.6666584,3.5399436,3.2012192
1442595297000,11.4194083,4.6334482,4.0616311,3.4327421,4.2401172
1442595357000,10.0337658,3.4136282,3.9410462,3.8020938,3.6650689
1442595417000,9.2369285,3.3549914,2.7667941,3.835854,3.2301001
1442595477000,5.3004614,3.646211,2.5350872,1.6341589,2.0740534
1442595537000,12.35112,3.6568971,4.4987651,4.5045873,4.8055989
1442595597000,9.9252017,3.6357218,3.6997352,3.7564358,3.4877648
1442595657000,13.1042747,5.2809236,4.7412514,4.7060692,4.9292314
1442595717000,9.7502427,4.0057262,3.3726838,2.7769057,3.2250233
1442595778000,9.3247125,2.7682266,3.3340135,3.5104539,4.4707658
1442595839000,9.7230354,4.5050171,3.2480412,3.1389451,3.1666111
1442595899000,10.9305449,2.8634641,3.5602024,4.4801991,4.4480488
1442595959000,9.7721801,4.4464932,3.3005763,4.0848179,3.877383
1442596019000,9.0581517,3.5751521,3.222332,2.8597712,3.2842792
1442596079000,11.5961417,3.6200102,3.0087339,3.3028337,2.9173383
1442596140000,10.735158,3.442091,4.0963257,3.0723851,4.6092034
1442596201000,9.6920625,3.8282033,3.1833908,4.1827269,3.318552
1442596261000,9.4254245,3.5569113,2.9488384,3.3613116,3.8884355
1442596321000,10.9810656,3.9797897,3.7662306,3.6892519,3.7964679
1442596381000,11.4525294,3.8546279,3.0187994,4.3034044,5.0745688
1442596441000,10.4927233,3.3438685,3.3178197,3.059711,3.8640809
1442596501000,9.9283288,4.8684289,4.0412927,2.2061887,4.0450362
1442596561000,11.7568934,4.0821358,4.1145783,5.0674057,3.3971107
1442596622000,10.7165641,3.354896,4.0319439,3.4619826,3.9879674
1442596682000,9.0629087,2.0135122,3.0475382,3.9847877,2.8881255
1442596742000,9.5587182,4.6222554,3.2243234,3.076419,4.2429857
1442596802000,9.6711583,3.4264996,3.3200182,3.8691863,3.5655086
1442596862000,9.9703111,3.8297139,3.4087178,3.7912096,3.1947256
1442596922000,10.1976673,4.1252118,3.5805149,3.9295167,3.7951413
1442596983000,9.5547804,3.8704834,2.8411154,2.9575964,3.3311409
1442597043000,11.1514507,4.2637613,3.7336618,4.5237454,3.7381702
1442597103000,10.4138058,4.6659099,3.4810623,3.3588724,4.3596674
1442597163000,9.9850588,3.4045076,3.9362132,4.2122598,4.1411521
1442597223000,10.6543765,3.8367305,3.3856553,4.2562536,4.0135854
1442597283000,9.6226061,3.7359361,3.3297908,4.4060923,3.8201462
1442597343000,10.783613,4.1858918,3.1480543,4.3819007,4.9581238
1442597403000,9.5052346,3.4403108,3.0745535,3.9581198,3.9441787
1442597463000,12.11372,4.1242839,4.2106554,3.9047388,4.3825129
1442597523000,11.0839204,4.7051334,3.8310733,4.0458305,3.4128816
1442597583000,11.7712325,4.8397886,3.3485047,4.1790145,4.1332892
1442597643000,9.7252827,3.457674,3.9344564,3.1013934,3.8235378
1442597703000,10.052854,3.7430478,2.5579855,3.8100144,3.6660905
1442597763000,10.9800968,4.3268202,3.9109747,4.1559612,4.4177497
1442597823000,10.2306736,4.1141961,3.9211639,3.7636999,2.9072478
1442597883000,9.3363498,3.4242563,2.0068317,3.4746137,4.2822741
1442597943000,10.2185837,3.0861744,3.902493,3.5347736,3.5080575
1442598003000,9.8975321,3.2463393,3.3096198,3.8340693,3.8485289
1442598063000,10.2479049,4.0599,2.7135977,4.4344785,3.915369
1442598123000,9.8433394,2.2409458,3.6330503,4.2392932,3.7754057
1442598183000,11.4427611,4.0473222,4.6126347,4.361024,3.8957358
1442598243000,6.139891,99.7493143,2.6555242,1.7407205,2.7579968
1442598303000,7.5976873,99.7012516,2.409525,2.7513653,2.84646
1442598363000,6.2696211,104.781776,1.8942655,2.7365201,2.2288263
1442598423000,2.3258972,99.1924083,0.8877221,1.068647,0.7895892
1442598483000,6.7538336,99.6411987,2.5711261,2.6995872,2.6123209
1442598543000,7.6380726,99.7477389,3.2134932,2.9993898,2.3869556
1442598603000,6.2570121,99.7779482,1.8805016,2.1251761,2.1934599
1442598664000,7.363798,99.6921721,2.8363698,2.7394077,2.4455682
1442598724000,6.368173,99.6397839,2.4472088,2.5967656,1.7397106
1442598785000,8.3529208,99.9236995,3.3621917,2.8481879,3.0631464
1442598845000,7.6321109,99.7327257,2.3984281,2.9309304,2.9966772
1442598905000,10.9104699,3.759017,3.9156488,3.8699774,4.2276201
1442598965000,10.0530137,3.2556593,3.3584249,3.8916458,3.3551107
1442599026000,9.3242379,3.3808964,3.5190316,3.5145485,3.3046955
1442599086000,9.5531026,2.4051211,2.7261784,4.287618,3.9962883
1442599146000,10.6827788,4.2622805,3.0524746,3.4298917,4.1377198
1442599206000,8.2937059,3.2825453,2.8757617,3.1290241,2.4276485
1442599266000,8.5035363,2.7378208,2.7384999,3.0507454,3.4522001
1442599326000,5.6120185,2.3093486,3.0949946,2.7845839,2.3675566
1442599386000,9.4461128,2.6316472,3.9732432,3.4859683,3.2926037
1442599446000,11.423464,4.5228063,4.0635446,3.9391292,4.0390969
1442599506000,10.746105,4.397789,4.3018338,4.6080922,3.8384485
1442599567000,13.5929452,3.9073687,2.927648,2.9219682,3.4158288
1442599628000,10.0333531,3.295224,3.5240536,3.6147234,3.7819766
1442599688000,11.0447976,3.5432733,4.2073379,4.1861102,4.2340318
1442599748000,11.1080234,3.9821557,4.0587595,3.7166347,4.7155093
1442599808000,13.1299288,4.6576083,5.1346095,4.6748619,4.3042084
1442599868000,10.9935729,3.2439742,3.2198654,4.3585731,4.7362804
1442599928000,9.0339061,3.3328654,3.305035,3.2487799,3.1403444
1442599989000,9.301831,3.5802522,3.2633968,3.4837722,3.4824517
1442600049000,9.1985683,3.0478201,3.196614,3.2008507,3.1556325
1442600109000,10.8408668,4.6630587,3.6390717,4.6089276,4.3629221
1442600169000,9.5558767,3.5107882,3.7579275,3.6366752,3.4202582
1442600229000,9.9074687,3.5623431,3.4238904,3.0164317,3.8350479
1442600289000,9.7433631,3.6934234,3.3986066,3.5007578,3.8079683
1442600349000,10.3583346,3.5179758,3.9846255,3.804934,3.9599798
1442600409000,11.1899031,3.9021944,3.0723595,4.5155727,3.9480333
1442600469000,10.592876,3.6837251,3.2483115,3.6487866,4.5085917
1442600529000,13.0153102,3.3491283,3.0997939,4.6478833,2.6843593
1442600589000,11.2136057,3.4530255,3.19467,2.5162392,4.0982118
1442600649000,4.4537795,1.3088012,1.3502865,0.8878167,1.4830415
1442600709000,10.8499307,4.0536738,4.400113,3.5293089,3.0503235
1442600769000,11.3694209,3.4118838,2.3291492,3.4395271,3.8997586
1442600829000,12.1616177,2.4564299,3.803434,3.1139289,3.5312989
1442600889000,12.3966232,3.5232215,1.4571229,4.4839531,3.3630396
1442600949000,9.2404503,2.644973,2.8318998,2.7795662,3.8512776
1442601009000,7.5994487,2.389599,1.9311354,1.7825693,1.1998497
1442601069000,8.9934636,3.3530042,2.8725474,3.6166774,3.0911082
1442601129000,9.5390021,3.7186398,3.3727379,3.3364851,3.8585538
1442601189000,12.3036149,3.7779111,4.1931202,4.6787232,4.8242919
1442601249000,10.7598966,4.0250148,3.9008458,4.2929324,3.7143956
1442601309000,10.1556246,3.5754918,3.5110075,3.7583582,4.0152985
1442601369000,10.2736893,3.8117383,2.9722706,4.1677464,3.927214
1442601430000,9.5663906,3.8206241,3.8683392,3.2738768,2.7649334
1442601490000,9.6347294,3.1853144,3.1984835,3.4445577,3.6815439
1442601550000,11.2154885,4.4409289,4.8247892,3.9685682,3.8432388
1442601610000,12.3912657,3.7656629,3.2145818,4.9030888,3.7060338
1442601670000,10.8409719,2.8409333,3.618607,3.057601,2.2173878
1442601730000,10.5825679,5.3198545,3.5583683,4.3544482,3.1564321
1442601790000,12.0854614,5.3277439,3.0124037,4.6143446,3.6466143
1442601850000,8.3133679,1.7546624,1.943529,2.1100296,1.8022457
1442601910000,10.7245663,4.3521108,3.5148246,3.5472454,3.8614294
1442601970000,10.5550528,4.7153808,3.7705812,4.2962042,4.1584546
1442602030000,11.8318897,5.2335346,4.1705371,3.8801691,4.2698227
1442602090000,10.351948,4.0721167,3.1272672,4.4512289,3.7075151
1442602150000,8.0747304,3.0498196,3.0913566,2.8656663,2.2935266
1442602211000,8.4330569,3.0717285,3.0035227,3.5523044,3.0443281
1442602271000,9.7079025,3.4891812,2.925243,4.0321996,3.7415582
1442602331000,10.6117836,3.6606602,3.8788221,2.9977072,3.4213639
